,date,county,state,total_cases,new_cases,future_delta7,future_delta14
1458,2020-05-13,nassau,new york,38587,153,781,1447
1459,2020-05-14,nassau,new york,38743,156,744,1397
1460,2020-05-15,nassau,new york,38864,121,744,1362
1461,2020-05-16,nassau,new york,39033,169,693,1274
1462,2020-05-17,nassau,new york,39136,103,701,1260
1463,2020-05-18,nassau,new york,39225,89,682,1254
1464,2020-05-19,nassau,new york,39295,70,679,1277
1465,2020-05-20,nassau,new york,39368,73,666,1276
1466,2020-05-21,nassau,new york,39487,119,653,1226
1467,2020-05-22,nassau,new york,39608,121,618,1189
1468,2020-05-23,nassau,new york,39726,118,581,1127
1469,2020-05-24,nassau,new york,39837,111,559,1067
1470,2020-05-25,nassau,new york,39907,70,572,1040
1471,2020-05-26,nassau,new york,39974,67,598,1006
1472,2020-05-27,nassau,new york,40034,60,610,981
1473,2020-05-28,nassau,new york,40140,106,573,920
1474,2020-05-29,nassau,new york,40226,86,571,888
1475,2020-05-30,nassau,new york,40307,81,546,865
1476,2020-05-31,nassau,new york,40396,89,508,808
1477,2020-06-01,nassau,new york,40479,83,468,761
1478,2020-06-02,nassau,new york,40572,93,408,718
1479,2020-06-03,nassau,new york,40644,72,371,676
1480,2020-06-04,nassau,new york,40713,69,347,636
1481,2020-06-05,nassau,new york,40797,84,317,590
1482,2020-06-06,nassau,new york,40853,56,319,590
1483,2020-06-07,nassau,new york,40904,51,300,575
1484,2020-06-08,nassau,new york,40947,43,293,566
1485,2020-06-09,nassau,new york,40980,33,310,564
1486,2020-06-10,nassau,new york,41015,35,305,570
1487,2020-06-11,nassau,new york,41060,45,289,586
1488,2020-06-12,nassau,new york,41114,54,273,570
1489,2020-06-13,nassau,new york,41172,58,271,553
1490,2020-06-14,nassau,new york,41204,32,275,550
1491,2020-06-15,nassau,new york,41240,36,273,540
1492,2020-06-16,nassau,new york,41290,50,254,517
1493,2020-06-17,nassau,new york,41320,30,265,533
1494,2020-06-18,nassau,new york,41349,29,297,561
1495,2020-06-19,nassau,new york,41387,38,297,560
1496,2020-06-20,nassau,new york,41443,56,282,545
1497,2020-06-21,nassau,new york,41479,36,275,552
1498,2020-06-22,nassau,new york,41513,34,267,540
1499,2020-06-23,nassau,new york,41544,31,263,544
1500,2020-06-24,nassau,new york,41585,41,268,537
1501,2020-06-25,nassau,new york,41646,61,264,518
1502,2020-06-26,nassau,new york,41684,38,263,548
1503,2020-06-27,nassau,new york,41725,41,263,542
1504,2020-06-28,nassau,new york,41754,29,277,553
1505,2020-06-29,nassau,new york,41780,26,273,574
1506,2020-06-30,nassau,new york,41807,27,281,616
1507,2020-07-01,nassau,new york,41853,46,269,609
1508,2020-07-02,nassau,new york,41910,57,254,596
1509,2020-07-03,nassau,new york,41947,37,285,608
1510,2020-07-04,nassau,new york,41988,41,279,606
1511,2020-07-05,nassau,new york,42031,43,276,591
1512,2020-07-06,nassau,new york,42053,22,301,625
1513,2020-07-07,nassau,new york,42088,35,335,641
1514,2020-07-08,nassau,new york,42122,34,340,643
1515,2020-07-09,nassau,new york,42164,42,342,652
1516,2020-07-10,nassau,new york,42232,68,323,628
1517,2020-07-11,nassau,new york,42267,35,327,648
1518,2020-07-12,nassau,new york,42307,40,315,653
1519,2020-07-13,nassau,new york,42354,47,324,663
1520,2020-07-14,nassau,new york,42423,69,306,636
1521,2020-07-15,nassau,new york,42462,39,303,638
1522,2020-07-16,nassau,new york,42506,44,310,652
1523,2020-07-17,nassau,new york,42555,49,305,648
1524,2020-07-18,nassau,new york,42594,39,321,677
1525,2020-07-19,nassau,new york,42622,28,338,700
1526,2020-07-20,nassau,new york,42678,56,339,702
1527,2020-07-21,nassau,new york,42729,51,330,707
1528,2020-07-22,nassau,new york,42765,36,335,717
1529,2020-07-23,nassau,new york,42816,51,342,718
1530,2020-07-24,nassau,new york,42860,44,343,720
1531,2020-07-25,nassau,new york,42915,55,356,713
1532,2020-07-26,nassau,new york,42960,45,362,695
1533,2020-07-27,nassau,new york,43017,57,363,673
1534,2020-07-28,nassau,new york,43059,42,377,665
1535,2020-07-29,nassau,new york,43100,41,382,661
1536,2020-07-30,nassau,new york,43158,58,376,637
1537,2020-07-31,nassau,new york,43203,45,377,637
1538,2020-08-01,nassau,new york,43271,68,357,620
1539,2020-08-02,nassau,new york,43322,51,333,607
1540,2020-08-03,nassau,new york,43380,58,310,575
1541,2020-08-04,nassau,new york,43436,56,288,565
1542,2020-08-05,nassau,new york,43482,46,279,581
1543,2020-08-06,nassau,new york,43534,52,261,578
1544,2020-08-07,nassau,new york,43580,46,260,582
1545,2020-08-08,nassau,new york,43628,48,263,577
1546,2020-08-09,nassau,new york,43655,27,274,590
1547,2020-08-10,nassau,new york,43690,35,265,594
1548,2020-08-11,nassau,new york,43724,34,277,624
1549,2020-08-12,nassau,new york,43761,37,302,642
1550,2020-08-13,nassau,new york,43795,34,317,655
1551,2020-08-14,nassau,new york,43840,45,322,663
1552,2020-08-15,nassau,new york,43891,51,314,663
1553,2020-08-16,nassau,new york,43929,38,316,681
1554,2020-08-17,nassau,new york,43955,26,329,722
1555,2020-08-18,nassau,new york,44001,46,347,760
1556,2020-08-19,nassau,new york,44063,62,340,782
1557,2020-08-20,nassau,new york,44112,49,338,812
1558,2020-08-21,nassau,new york,44162,50,341,846
1559,2020-08-22,nassau,new york,44205,43,349,910
1560,2020-08-23,nassau,new york,44245,40,365,948
1561,2020-08-24,nassau,new york,44284,39,393,945
1562,2020-08-25,nassau,new york,44348,64,413,946
1563,2020-08-26,nassau,new york,44403,55,442,969
1564,2020-08-27,nassau,new york,44450,47,474,995
1565,2020-08-28,nassau,new york,44503,53,505,1047
1566,2020-08-29,nassau,new york,44554,51,561,1079
1567,2020-08-30,nassau,new york,44610,56,583,1101
1568,2020-08-31,nassau,new york,44677,67,552,1086
1569,2020-09-01,nassau,new york,44761,84,533,1079
1570,2020-09-02,nassau,new york,44845,84,527,1061
1571,2020-09-03,nassau,new york,44924,79,521,1065
1572,2020-09-04,nassau,new york,45008,84,542,1044
1573,2020-09-05,nassau,new york,45115,107,518,1039
1574,2020-09-06,nassau,new york,45193,78,518,1025
1575,2020-09-07,nassau,new york,45229,36,534,1030
1576,2020-09-08,nassau,new york,45294,65,546,1031
1577,2020-09-09,nassau,new york,45372,78,534,1016
1578,2020-09-10,nassau,new york,45445,73,544,989
1579,2020-09-11,nassau,new york,45550,105,502,955
1580,2020-09-12,nassau,new york,45633,83,521,943
1581,2020-09-13,nassau,new york,45711,78,507,932
1582,2020-09-14,nassau,new york,45763,52,496,948
1583,2020-09-15,nassau,new york,45840,77,485,951
1584,2020-09-16,nassau,new york,45906,66,482,951
1585,2020-09-17,nassau,new york,45989,83,445,940
1586,2020-09-18,nassau,new york,46052,63,453,982
1587,2020-09-19,nassau,new york,46154,102,422,1013
1588,2020-09-20,nassau,new york,46218,64,425,1028
1589,2020-09-21,nassau,new york,46259,41,452,1043
1590,2020-09-22,nassau,new york,46325,66,466,1067
1591,2020-09-23,nassau,new york,46388,63,469,1128
1592,2020-09-24,nassau,new york,46434,46,495,1222
1593,2020-09-25,nassau,new york,46505,71,529,1231
1594,2020-09-26,nassau,new york,46576,71,591,1265
1595,2020-09-27,nassau,new york,46643,67,603,1290
1596,2020-09-28,nassau,new york,46711,68,591,1287
1597,2020-09-29,nassau,new york,46791,80,601,1308
1598,2020-09-30,nassau,new york,46857,66,659,1327
1599,2020-10-01,nassau,new york,46929,72,727,1343
1600,2020-10-02,nassau,new york,47034,105,702,1343
1601,2020-10-03,nassau,new york,47167,133,674,1327
1602,2020-10-04,nassau,new york,47246,79,687,1350
1603,2020-10-05,nassau,new york,47302,56,696,1355
1604,2020-10-06,nassau,new york,47392,90,707,1339
1605,2020-10-07,nassau,new york,47516,124,668,1348
1606,2020-10-08,nassau,new york,47656,140,616,1285
1607,2020-10-09,nassau,new york,47736,80,641,1306
1608,2020-10-10,nassau,new york,47841,105,653,1362
1609,2020-10-11,nassau,new york,47933,92,663,1379
1610,2020-10-12,nassau,new york,47998,65,659,1379
1611,2020-10-13,nassau,new york,48099,101,632,1397
1612,2020-10-14,nassau,new york,48184,85,680,1479
1613,2020-10-15,nassau,new york,48272,88,669,1569
1614,2020-10-16,nassau,new york,48377,105,665,1630
1615,2020-10-17,nassau,new york,48494,117,709,1659
1616,2020-10-18,nassau,new york,48596,102,716,1698
1617,2020-10-19,nassau,new york,48657,61,720,1750
1618,2020-10-20,nassau,new york,48731,74,765,1871
1619,2020-10-21,nassau,new york,48864,133,799,1838
1620,2020-10-22,nassau,new york,48941,77,900,1977
1621,2020-10-23,nassau,new york,49042,101,965,2122
1622,2020-10-24,nassau,new york,49203,161,950,2215
1623,2020-10-25,nassau,new york,49312,109,982,2370
1624,2020-10-26,nassau,new york,49377,65,1030,2518
1625,2020-10-27,nassau,new york,49496,119,1106,2677
1626,2020-10-28,nassau,new york,49663,167,1039,2912
1627,2020-10-29,nassau,new york,49841,178,1077,3056
1628,2020-10-30,nassau,new york,50007,166,1157,3264
1629,2020-10-31,nassau,new york,50153,146,1265,3535
1630,2020-11-01,nassau,new york,50294,141,1388,3720
1631,2020-11-02,nassau,new york,50407,113,1488,3902
1632,2020-11-03,nassau,new york,50602,195,1571,4113
1633,2020-11-04,nassau,new york,50702,100,1873,4410
1634,2020-11-05,nassau,new york,50918,216,1979,4568
1635,2020-11-06,nassau,new york,51164,246,2107,4711
1636,2020-11-07,nassau,new york,51418,254,2270,4851
1637,2020-11-08,nassau,new york,51682,264,2332,5024
1638,2020-11-09,nassau,new york,51895,213,2414,5232
1639,2020-11-10,nassau,new york,52173,278,2542,5316
1640,2020-11-11,nassau,new york,52575,402,2537,5410
1641,2020-11-12,nassau,new york,52897,322,2589,5670
1642,2020-11-13,nassau,new york,53271,374,2604,5967
1643,2020-11-14,nassau,new york,53688,417,2581,6012
1644,2020-11-15,nassau,new york,54014,326,2692,6167
1645,2020-11-16,nassau,new york,54309,295,2818,6392
1646,2020-11-17,nassau,new york,54715,406,2774,6447
1647,2020-11-18,nassau,new york,55112,397,2873,6876
1648,2020-11-19,nassau,new york,55486,374,3081,7259
1649,2020-11-20,nassau,new york,55875,389,3363,7786
1650,2020-11-21,nassau,new york,56269,394,3431,8090
1651,2020-11-22,nassau,new york,56706,437,3475,
1652,2020-11-23,nassau,new york,57127,421,3574,
1653,2020-11-24,nassau,new york,57489,362,3673,
1654,2020-11-25,nassau,new york,57985,496,4003,
1655,2020-11-26,nassau,new york,58567,582,4178,
1656,2020-11-27,nassau,new york,59238,671,4423,
1657,2020-11-28,nassau,new york,59700,462,4659,
1658,2020-11-29,nassau,new york,60181,481,,
1659,2020-11-30,nassau,new york,60701,520,,
1660,2020-12-01,nassau,new york,61162,461,,
1661,2020-12-02,nassau,new york,61988,826,,
1662,2020-12-03,nassau,new york,62745,757,,
1663,2020-12-04,nassau,new york,63661,916,,
1664,2020-12-05,nassau,new york,64359,698,,
1665,2020-03-13,harrisonburg,virginia,1,1,0,4
1666,2020-03-14,harrisonburg,virginia,1,0,0,4
1667,2020-03-15,harrisonburg,virginia,1,0,0,4
1668,2020-03-16,harrisonburg,virginia,1,0,0,5
1669,2020-03-17,harrisonburg,virginia,1,0,0,5
1670,2020-03-18,harrisonburg,virginia,1,0,1,9
1671,2020-03-19,harrisonburg,virginia,1,0,2,14
1672,2020-03-20,harrisonburg,virginia,1,0,4,21
1673,2020-03-21,harrisonburg,virginia,1,0,4,21
1674,2020-03-22,harrisonburg,virginia,1,0,4,24
1675,2020-03-23,harrisonburg,virginia,1,0,5,26
1676,2020-03-24,harrisonburg,virginia,1,0,5,26
1677,2020-03-25,harrisonburg,virginia,2,1,8,34
1678,2020-03-26,harrisonburg,virginia,3,1,12,36
1679,2020-03-27,harrisonburg,virginia,5,2,17,52
1680,2020-03-28,harrisonburg,virginia,5,0,17,74
1681,2020-03-29,harrisonburg,virginia,5,0,20,76
1682,2020-03-30,harrisonburg,virginia,6,1,21,81
1683,2020-03-31,harrisonburg,virginia,6,0,21,89
1684,2020-04-01,harrisonburg,virginia,10,4,26,91
1685,2020-04-02,harrisonburg,virginia,15,5,24,104
1686,2020-04-03,harrisonburg,virginia,22,7,35,192
1687,2020-04-04,harrisonburg,virginia,22,0,57,211
1688,2020-04-05,harrisonburg,virginia,25,3,56,211
1689,2020-04-06,harrisonburg,virginia,27,2,60,225
1690,2020-04-07,harrisonburg,virginia,27,0,68,237
1691,2020-04-08,harrisonburg,virginia,36,9,65,282
1692,2020-04-09,harrisonburg,virginia,39,3,80,307
1693,2020-04-10,harrisonburg,virginia,57,18,157,298
1694,2020-04-11,harrisonburg,virginia,79,22,154,291
1695,2020-04-12,harrisonburg,virginia,81,2,155,290
1696,2020-04-13,harrisonburg,virginia,87,6,165,296
1697,2020-04-14,harrisonburg,virginia,95,8,169,311
1698,2020-04-15,harrisonburg,virginia,101,6,217,310
1699,2020-04-16,harrisonburg,virginia,119,18,227,307
1700,2020-04-17,harrisonburg,virginia,214,95,141,242
1701,2020-04-18,harrisonburg,virginia,233,19,137,237
1702,2020-04-19,harrisonburg,virginia,236,3,135,242
1703,2020-04-20,harrisonburg,virginia,252,16,131,245
1704,2020-04-21,harrisonburg,virginia,264,12,142,261
1705,2020-04-22,harrisonburg,virginia,318,54,93,207
1706,2020-04-23,harrisonburg,virginia,346,28,80,206
1707,2020-04-24,harrisonburg,virginia,355,9,101,219
1708,2020-04-25,harrisonburg,virginia,370,15,100,208
1709,2020-04-26,harrisonburg,virginia,371,1,107,208
1710,2020-04-27,harrisonburg,virginia,383,12,114,200
1711,2020-04-28,harrisonburg,virginia,406,23,119,178
1712,2020-04-29,harrisonburg,virginia,411,5,114,196
1713,2020-04-30,harrisonburg,virginia,426,15,126,189
1714,2020-05-01,harrisonburg,virginia,456,30,118,164
1715,2020-05-02,harrisonburg,virginia,470,14,108,161
1716,2020-05-03,harrisonburg,virginia,478,8,101,154
1717,2020-05-04,harrisonburg,virginia,497,19,86,136
1718,2020-05-05,harrisonburg,virginia,525,28,59,122
1719,2020-05-06,harrisonburg,virginia,525,0,82,150
1720,2020-05-07,harrisonburg,virginia,552,27,63,143
1721,2020-05-08,harrisonburg,virginia,574,22,46,130
1722,2020-05-09,harrisonburg,virginia,578,4,53,131
1723,2020-05-10,harrisonburg,virginia,579,1,53,137
1724,2020-05-11,harrisonburg,virginia,583,4,50,144
1725,2020-05-12,harrisonburg,virginia,584,1,63,158
1726,2020-05-13,harrisonburg,virginia,607,23,68,139
1727,2020-05-14,harrisonburg,virginia,615,8,80,142
1728,2020-05-15,harrisonburg,virginia,620,5,84,145
1729,2020-05-16,harrisonburg,virginia,631,11,78,143
1730,2020-05-17,harrisonburg,virginia,632,1,84,147
1731,2020-05-18,harrisonburg,virginia,633,1,94,164
1732,2020-05-19,harrisonburg,virginia,647,14,95,152
1733,2020-05-20,harrisonburg,virginia,675,28,71,134
1734,2020-05-21,harrisonburg,virginia,695,20,62,119
1735,2020-05-22,harrisonburg,virginia,704,9,61,113
1736,2020-05-23,harrisonburg,virginia,709,5,65,114
1737,2020-05-24,harrisonburg,virginia,716,7,63,116
1738,2020-05-25,harrisonburg,virginia,727,11,70,106
1739,2020-05-26,harrisonburg,virginia,742,15,57,95
1740,2020-05-27,harrisonburg,virginia,746,4,63,96
1741,2020-05-28,harrisonburg,virginia,757,11,57,89
1742,2020-05-29,harrisonburg,virginia,765,8,52,85
1743,2020-05-30,harrisonburg,virginia,774,9,49,73
1744,2020-05-31,harrisonburg,virginia,779,5,53,76
1745,2020-06-01,harrisonburg,virginia,797,18,36,59
1746,2020-06-02,harrisonburg,virginia,799,2,38,60
1747,2020-06-03,harrisonburg,virginia,809,10,33,55
1748,2020-06-04,harrisonburg,virginia,814,5,32,56
1749,2020-06-05,harrisonburg,virginia,817,3,33,57
1750,2020-06-06,harrisonburg,virginia,823,6,24,62
1751,2020-06-07,harrisonburg,virginia,832,9,23,57
1752,2020-06-08,harrisonburg,virginia,833,1,23,60
1753,2020-06-09,harrisonburg,virginia,837,4,22,59
1754,2020-06-10,harrisonburg,virginia,842,5,22,59
1755,2020-06-11,harrisonburg,virginia,846,4,24,61
1756,2020-06-12,harrisonburg,virginia,850,4,24,63
1757,2020-06-13,harrisonburg,virginia,847,-3,38,78
1758,2020-06-14,harrisonburg,virginia,855,8,34,78
1759,2020-06-15,harrisonburg,virginia,856,1,37,80
1760,2020-06-16,harrisonburg,virginia,859,3,37,80
1761,2020-06-17,harrisonburg,virginia,864,5,37,73
1762,2020-06-18,harrisonburg,virginia,870,6,37,71
1763,2020-06-19,harrisonburg,virginia,874,4,39,83
1764,2020-06-20,harrisonburg,virginia,885,11,40,78
1765,2020-06-21,harrisonburg,virginia,889,4,44,77
1766,2020-06-22,harrisonburg,virginia,893,4,43,73
1767,2020-06-23,harrisonburg,virginia,896,3,43,71
1768,2020-06-24,harrisonburg,virginia,901,5,36,71
1769,2020-06-25,harrisonburg,virginia,907,6,34,68
1770,2020-06-26,harrisonburg,virginia,913,6,44,63
1771,2020-06-27,harrisonburg,virginia,925,12,38,53
1772,2020-06-28,harrisonburg,virginia,933,8,33,46
1773,2020-06-29,harrisonburg,virginia,936,3,30,52
1774,2020-06-30,harrisonburg,virginia,939,3,28,53
1775,2020-07-01,harrisonburg,virginia,937,-2,35,59
1776,2020-07-02,harrisonburg,virginia,941,4,34,58
1777,2020-07-03,harrisonburg,virginia,957,16,19,44
1778,2020-07-04,harrisonburg,virginia,963,6,15,41
1779,2020-07-05,harrisonburg,virginia,966,3,13,40
1780,2020-07-06,harrisonburg,virginia,966,0,22,43
1781,2020-07-07,harrisonburg,virginia,967,1,25,43
1782,2020-07-08,harrisonburg,virginia,972,5,24,41
1783,2020-07-09,harrisonburg,virginia,975,3,24,40
1784,2020-07-10,harrisonburg,virginia,976,1,25,42
1785,2020-07-11,harrisonburg,virginia,978,2,26,43
1786,2020-07-12,harrisonburg,virginia,979,1,27,45
1787,2020-07-13,harrisonburg,virginia,988,9,21,40
1788,2020-07-14,harrisonburg,virginia,992,4,18,43
1789,2020-07-15,harrisonburg,virginia,996,4,17,41
1790,2020-07-16,harrisonburg,virginia,999,3,16,38
1791,2020-07-17,harrisonburg,virginia,1001,2,17,38
1792,2020-07-18,harrisonburg,virginia,1004,3,17,41
1793,2020-07-19,harrisonburg,virginia,1006,2,18,42
1794,2020-07-20,harrisonburg,virginia,1009,3,19,46
1795,2020-07-21,harrisonburg,virginia,1010,1,25,55
1796,2020-07-22,harrisonburg,virginia,1013,3,24,56
1797,2020-07-23,harrisonburg,virginia,1015,2,22,55
1798,2020-07-24,harrisonburg,virginia,1018,3,21,57
1799,2020-07-25,harrisonburg,virginia,1021,3,24,55
1800,2020-07-26,harrisonburg,virginia,1024,3,24,53
1801,2020-07-27,harrisonburg,virginia,1028,4,27,51
1802,2020-07-28,harrisonburg,virginia,1035,7,30,47
1803,2020-07-29,harrisonburg,virginia,1037,2,32,46
1804,2020-07-30,harrisonburg,virginia,1037,0,33,49
1805,2020-07-31,harrisonburg,virginia,1039,2,36,49
1806,2020-08-01,harrisonburg,virginia,1045,6,31,48
1807,2020-08-02,harrisonburg,virginia,1048,3,29,51
1808,2020-08-03,harrisonburg,virginia,1055,7,24,51
1809,2020-08-04,harrisonburg,virginia,1065,10,17,44
1810,2020-08-05,harrisonburg,virginia,1069,4,14,46
1811,2020-08-06,harrisonburg,virginia,1070,1,16,45
1812,2020-08-07,harrisonburg,virginia,1075,5,13,44
1813,2020-08-08,harrisonburg,virginia,1076,1,17,48
1814,2020-08-09,harrisonburg,virginia,1077,1,22,53
1815,2020-08-10,harrisonburg,virginia,1079,2,27,64
1816,2020-08-11,harrisonburg,virginia,1082,3,27,73
1817,2020-08-12,harrisonburg,virginia,1083,1,32,78
1818,2020-08-13,harrisonburg,virginia,1086,3,29,93
1819,2020-08-14,harrisonburg,virginia,1088,2,31,115
1820,2020-08-15,harrisonburg,virginia,1093,5,31,147
1821,2020-08-16,harrisonburg,virginia,1099,6,31,186
1822,2020-08-17,harrisonburg,virginia,1106,7,37,240
1823,2020-08-18,harrisonburg,virginia,1109,3,46,314
1824,2020-08-19,harrisonburg,virginia,1115,6,46,381
1825,2020-08-20,harrisonburg,virginia,1115,0,64,436
1826,2020-08-21,harrisonburg,virginia,1119,4,84,468
1827,2020-08-22,harrisonburg,virginia,1124,5,116,541
1828,2020-08-23,harrisonburg,virginia,1130,6,155,605
1829,2020-08-24,harrisonburg,virginia,1143,13,203,650
1830,2020-08-25,harrisonburg,virginia,1155,12,268,781
1831,2020-08-26,harrisonburg,virginia,1161,6,335,828
1832,2020-08-27,harrisonburg,virginia,1179,18,372,857
1833,2020-08-28,harrisonburg,virginia,1203,24,384,887
1834,2020-08-29,harrisonburg,virginia,1240,37,425,903
1835,2020-08-30,harrisonburg,virginia,1285,45,450,863
1836,2020-08-31,harrisonburg,virginia,1346,61,447,838
1837,2020-09-01,harrisonburg,virginia,1423,77,513,846
1838,2020-09-02,harrisonburg,virginia,1496,73,493,797
1839,2020-09-03,harrisonburg,virginia,1551,55,485,792
1840,2020-09-04,harrisonburg,virginia,1587,36,503,818
1841,2020-09-05,harrisonburg,virginia,1665,78,478,755
1842,2020-09-06,harrisonburg,virginia,1735,70,413,723
1843,2020-09-07,harrisonburg,virginia,1793,58,391,695
1844,2020-09-08,harrisonburg,virginia,1936,143,333,588
1845,2020-09-09,harrisonburg,virginia,1989,53,304,552
1846,2020-09-10,harrisonburg,virginia,2036,47,307,528
1847,2020-09-11,harrisonburg,virginia,2090,54,315,488
1848,2020-09-12,harrisonburg,virginia,2143,53,277,465
1849,2020-09-13,harrisonburg,virginia,2148,5,310,483
1850,2020-09-14,harrisonburg,virginia,2184,36,304,452
1851,2020-09-15,harrisonburg,virginia,2269,85,255,383
1852,2020-09-16,harrisonburg,virginia,2293,24,248,374
1853,2020-09-17,harrisonburg,virginia,2343,50,221,327
1854,2020-09-18,harrisonburg,virginia,2405,62,173,271
1855,2020-09-19,harrisonburg,virginia,2420,15,188,268
1856,2020-09-20,harrisonburg,virginia,2458,38,173,237
1857,2020-09-21,harrisonburg,virginia,2488,30,148,222
1858,2020-09-22,harrisonburg,virginia,2524,36,128,215
1859,2020-09-23,harrisonburg,virginia,2541,17,126,216
1860,2020-09-24,harrisonburg,virginia,2564,23,106,220
1861,2020-09-25,harrisonburg,virginia,2578,14,98,230
1862,2020-09-26,harrisonburg,virginia,2608,30,80,212
1863,2020-09-27,harrisonburg,virginia,2631,23,64,198
1864,2020-09-28,harrisonburg,virginia,2636,5,74,211
1865,2020-09-29,harrisonburg,virginia,2652,16,87,212
1866,2020-09-30,harrisonburg,virginia,2667,15,90,209
1867,2020-10-01,harrisonburg,virginia,2670,3,114,212
1868,2020-10-02,harrisonburg,virginia,2676,6,132,228
1869,2020-10-03,harrisonburg,virginia,2688,12,132,219
1870,2020-10-04,harrisonburg,virginia,2695,7,134,224
1871,2020-10-05,harrisonburg,virginia,2710,15,137,221
1872,2020-10-06,harrisonburg,virginia,2739,29,125,195
1873,2020-10-07,harrisonburg,virginia,2757,18,119,188
1874,2020-10-08,harrisonburg,virginia,2784,27,98,170
1875,2020-10-09,harrisonburg,virginia,2808,24,96,154
1876,2020-10-10,harrisonburg,virginia,2820,12,87,165
1877,2020-10-11,harrisonburg,virginia,2829,9,90,159
1878,2020-10-12,harrisonburg,virginia,2847,18,84,155
1879,2020-10-13,harrisonburg,virginia,2864,17,70,168
1880,2020-10-14,harrisonburg,virginia,2876,12,69,164
1881,2020-10-15,harrisonburg,virginia,2882,6,72,168
1882,2020-10-16,harrisonburg,virginia,2904,22,58,209
1883,2020-10-17,harrisonburg,virginia,2907,3,78,220
1884,2020-10-18,harrisonburg,virginia,2919,12,69,216
1885,2020-10-19,harrisonburg,virginia,2931,12,71,205
1886,2020-10-20,harrisonburg,virginia,2934,3,98,212
1887,2020-10-21,harrisonburg,virginia,2945,11,95,208
1888,2020-10-22,harrisonburg,virginia,2954,9,96,207
1889,2020-10-23,harrisonburg,virginia,2962,8,151,221
1890,2020-10-24,harrisonburg,virginia,2985,23,142,212
1891,2020-10-25,harrisonburg,virginia,2988,3,147,209
1892,2020-10-26,harrisonburg,virginia,3002,14,134,203
1893,2020-10-27,harrisonburg,virginia,3032,30,114,185
1894,2020-10-28,harrisonburg,virginia,3040,8,113,184
1895,2020-10-29,harrisonburg,virginia,3050,10,111,175
1896,2020-10-30,harrisonburg,virginia,3113,63,70,122
1897,2020-10-31,harrisonburg,virginia,3127,14,70,120
1898,2020-11-01,harrisonburg,virginia,3135,8,62,112
1899,2020-11-02,harrisonburg,virginia,3136,1,69,120
1900,2020-11-03,harrisonburg,virginia,3146,10,71,145
1901,2020-11-04,harrisonburg,virginia,3153,7,71,143
1902,2020-11-05,harrisonburg,virginia,3161,8,64,135
1903,2020-11-06,harrisonburg,virginia,3183,22,52,136
1904,2020-11-07,harrisonburg,virginia,3197,14,50,150
1905,2020-11-08,harrisonburg,virginia,3197,0,50,162
1906,2020-11-09,harrisonburg,virginia,3205,8,51,169
1907,2020-11-10,harrisonburg,virginia,3217,12,74,173
1908,2020-11-11,harrisonburg,virginia,3224,7,72,173
1909,2020-11-12,harrisonburg,virginia,3225,1,71,197
1910,2020-11-13,harrisonburg,virginia,3235,10,84,189
1911,2020-11-14,harrisonburg,virginia,3247,12,100,214
1912,2020-11-15,harrisonburg,virginia,3247,0,112,224
1913,2020-11-16,harrisonburg,virginia,3256,9,118,216
1914,2020-11-17,harrisonburg,virginia,3291,35,99,191
1915,2020-11-18,harrisonburg,virginia,3296,5,101,197
1916,2020-11-19,harrisonburg,virginia,3296,0,126,202
1917,2020-11-20,harrisonburg,virginia,3319,23,105,210
1918,2020-11-21,harrisonburg,virginia,3347,28,114,218
1919,2020-11-22,harrisonburg,virginia,3359,12,112,
1920,2020-11-23,harrisonburg,virginia,3374,15,98,
1921,2020-11-24,harrisonburg,virginia,3390,16,92,
1922,2020-11-25,harrisonburg,virginia,3397,7,96,
1923,2020-11-26,harrisonburg,virginia,3422,25,76,
1924,2020-11-27,harrisonburg,virginia,3424,2,105,
1925,2020-11-28,harrisonburg,virginia,3461,37,104,
1926,2020-11-29,harrisonburg,virginia,3471,10,,
1927,2020-11-30,harrisonburg,virginia,3472,1,,
1928,2020-12-01,harrisonburg,virginia,3482,10,,
1929,2020-12-02,harrisonburg,virginia,3493,11,,
1930,2020-12-03,harrisonburg,virginia,3498,5,,
1931,2020-12-04,harrisonburg,virginia,3529,31,,
1932,2020-12-05,harrisonburg,virginia,3565,36,,
